"symbol","id","orderId","orderListId","price","qty","quoteQty","commission","commissionAsset","time","isBuyer","isMaker","isBestMatch"
"BUSDUSDT",118988270,167971258,-1,"0.99890000","12.00000000","11.98680000","0.00000000","BNB",1620634820559,false,true,true
"BUSDUSDT",118995565,167977546,-1,"0.99890000","12.00000000","11.98680000","0.00000000","BNB",1620635867516,true,true,true
"BUSDUSDT",119043857,167988442,-1,"0.99890000","12.00000000","11.98680000","0.00000000","BNB",1620641467980,false,true,true
"BUSDUSDT",119052309,168055021,-1,"0.99880000","12.00000000","11.98560000","0.00000000","BNB",1620642516638,true,true,true
"BUSDUSDT",119061837,168068468,-1,"0.99880000","12.00000000","11.98560000","0.00000000","BNB",1620643412222,false,true,true
"BUSDUSDT",119071863,168088226,-1,"0.99880000","12.00000000","11.98560000","0.00000000","BNB",1620643702913,true,true,true
"BUSDUSDT",119076909,168095985,-1,"0.99890000","12.00000000","11.98680000","0.00000000","BNB",1620643800440,false,true,true
"BUSDUSDT",119087814,168105975,-1,"0.99880000","12.00000000","11.98560000","0.00000000","BNB",1620644060349,true,true,true
"BUSDUSDT",119100920,168123748,-1,"0.99890000","12.00000000","11.98680000","0.00000000","BNB",1620644435281,false,true,true
"BUSDUSDT",119108142,168146399,-1,"0.99880000","12.00000000","11.98560000","0.00000000","BNB",1620644562591,true,true,true
"BUSDUSDT",119119516,168154304,-1,"0.99880000","12.00000000","11.98560000","0.00000000","BNB",1620644866534,false,true,true
"BUSDUSDT",119129869,168167758,-1,"0.99870000","12.00000000","11.98440000","0.00000000","BNB",1620645201625,true,true,true
"BUSDUSDT",119142469,168189462,-1,"0.99870000","12.00000000","11.98440000","0.00000000","BNB",1620645705500,false,true,true
"BUSDUSDT",119145231,168199180,-1,"0.99860000","12.00000000","11.98320000","0.00000000","BNB",1620645834187,true,true,true
"BUSDUSDT",119150402,168202584,-1,"0.99860000","12.00000000","11.98320000","0.00000000","BNB",1620646047326,false,true,true
"BUSDUSDT",119156880,168210054,-1,"0.99860000","12.00000000","11.98320000","0.00000000","BNB",1620646376767,true,true,true
"BUSDUSDT",119168444,168217791,-1,"0.99870000","12.00000000","11.98440000","0.00000000","BNB",1620647186644,false,true,true
"BUSDUSDT",119169852,168233378,-1,"0.99860000","12.00000000","11.98320000","0.00000000","BNB",1620647291650,true,true,true
"BUSDUSDT",119181965,168235778,-1,"0.99860000","12.00000000","11.98320000","0.00000000","BNB",1620648268685,false,true,true
"BUSDUSDT",119183885,168252300,-1,"0.99850000","12.00000000","11.98200000","0.00000000","BNB",1620648402163,true,true,true
"BUSDUSDT",119184465,168254750,-1,"0.99840000","12.00000000","11.98080000","0.00000000","BNB",1620648425609,false,true,true
"BUSDUSDT",119191373,168255381,-1,"0.99840000","12.00000000","11.98080000","0.00000000","BNB",1620649074802,true,true,true
"BUSDUSDT",119192684,168265391,-1,"0.99850000","12.00000000","11.98200000","0.00000000","BNB",1620649171633,false,true,true
"BUSDUSDT",119196371,168267077,-1,"0.99840000","12.00000000","11.98080000","0.00000000","BNB",1620649477005,true,true,true
"BUSDUSDT",119204176,168271926,-1,"0.99850000","12.00000000","11.98200000","0.00000000","BNB",1620650138550,false,true,true
"BUSDUSDT",119207870,168284350,-1,"0.99850000","12.00000000","11.98200000","0.00000000","BNB",1620650394412,true,true,true
"BUSDUSDT",119220072,168292818,-1,"0.99850000","12.00000000","11.98200000","0.00000000","BNB",1620651376555,false,true,true
"BUSDUSDT",119225711,168307005,-1,"0.99850000","12.00000000","11.98200000","0.00000000","BNB",1620651820291,true,true,true
"BUSDUSDT",119234091,168314277,-1,"0.99850000","12.00000000","11.98200000","0.00000000","BNB",1620652691246,false,true,true
"BUSDUSDT",119237893,168324189,-1,"0.99850000","12.00000000","11.98200000","0.00000000","BNB",1620653022492,true,true,true
